date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:56:14	174008/174008	---M--	200	added ('OK')	font/ttf	etag:%222a7b8-5d9e2c8dba1cc%22	https://abidev2022.abinit.org/images/fonts/UbuntuMono-Bold.ttf	abidev2022.abinit.org/images/fonts/UbuntuMono-Bold.ttf	(from https://abidev2022.abinit.org/)
13:56:14	97646/97646	---M-Z	200	added ('OK')	application/javascript	etag:%2217d6e-5fffa7dbd0600-gzip%22	https://abidev2022.abinit.org/media/jui/js/jquery.min.js?7d56da9332891b25b712fe45764acf86	abidev2022.abinit.org/media/jui/js/jquery.minc3d9.js	(from https://abidev2022.abinit.org/)
13:56:15	189004/189004	---M--	200	added ('OK')	font/ttf	etag:%222e24c-5d9e2c8db634b%22	https://abidev2022.abinit.org/images/fonts/UbuntuMono-Regular.ttf	abidev2022.abinit.org/images/fonts/UbuntuMono-Regular.ttf	(from https://abidev2022.abinit.org/)
13:56:15	10056/10056	---M-Z	200	added ('OK')	application/javascript	etag:%222748-5fffa7dbd0600-gzip%22	https://abidev2022.abinit.org/media/jui/js/jquery-migrate.min.js?7d56da9332891b25b712fe45764acf86	abidev2022.abinit.org/media/jui/js/jquery-migrate.minc3d9.js	(from https://abidev2022.abinit.org/)
13:56:16	78080/78080	---M-Z	200	added ('OK')	application/javascript	etag:%2213100-5d9c886863a96-gzip%22	https://abidev2022.abinit.org/templates/shaper_helixultimate/js/bootstrap.bundle.min.js	abidev2022.abinit.org/templates/shaper_helixultimate/js/bootstrap.bundle.min.js	(from https://abidev2022.abinit.org/)
13:56:17	9497/9497	---M-Z	200	added ('OK')	application/javascript	etag:%222519-5d9c886863a96-gzip%22	https://abidev2022.abinit.org/templates/shaper_helixultimate/js/main.js	abidev2022.abinit.org/templates/shaper_helixultimate/js/main.js	(from https://abidev2022.abinit.org/)
13:56:18	160248/160248	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2025%20Sep%202024%2013:55:59%20GMT	https://abidev2022.abinit.org/?quix-asset=/js/quix.vendor.js&ver=4.1.9	abidev2022.abinit.org/index1a46.html	(from https://abidev2022.abinit.org/)
13:56:18	8735/8735	---M-Z	200	added ('OK')	application/javascript	etag:%22221f-5fffa7dbd0600-gzip%22	https://abidev2022.abinit.org/media/system/js/core.js?7d56da9332891b25b712fe45764acf86	abidev2022.abinit.org/media/system/js/corec3d9.js	(from https://abidev2022.abinit.org/)
13:56:19	19312/19312	---M--	200	added ('OK')	image/svg+xml	etag:%224b70-5d9e2c8dce9ec%22	https://abidev2022.abinit.org/images/logos/abidev_logo_dark.svg	abidev2022.abinit.org/images/logos/abidev_logo_dark.svg	(from https://abidev2022.abinit.org/)
13:56:20	170526/170526	---M-Z	200	added ('OK')	text/html	date:Wed,%2025%20Sep%202024%2013:56:02%20GMT	https://abidev2022.abinit.org/about/recurring-event	abidev2022.abinit.org/about/recurring-event.html	(from https://abidev2022.abinit.org/)
13:56:21	27463/27463	---M-Z	200	added ('OK')	text/html	date:Wed,%2025%20Sep%202024%2013:56:03%20GMT	https://abidev2022.abinit.org/about/committees	abidev2022.abinit.org/about/committees.html	(from https://abidev2022.abinit.org/)
13:56:22	35884/35884	---M-Z	200	added ('OK')	text/html	date:Wed,%2025%20Sep%202024%2013:56:04%20GMT	https://abidev2022.abinit.org/about/sponsors	abidev2022.abinit.org/about/sponsors.html	(from https://abidev2022.abinit.org/)
13:56:23	39347/39347	---M-Z	200	added ('OK')	text/html	date:Wed,%2025%20Sep%202024%2013:56:05%20GMT	https://abidev2022.abinit.org/program/program-and-speakers	abidev2022.abinit.org/program/program-and-speakers.html	(from https://abidev2022.abinit.org/)
13:56:24	28224/28224	---M-Z	200	added ('OK')	text/html	date:Wed,%2025%20Sep%202024%2013:56:06%20GMT	https://abidev2022.abinit.org/program/hackathons-discussions	abidev2022.abinit.org/program/hackathons-discussions.html	(from https://abidev2022.abinit.org/)
13:56:25	29143/29143	---M-Z	200	added ('OK')	text/html	date:Wed,%2025%20Sep%202024%2013:56:07%20GMT	https://abidev2022.abinit.org/program/list-of-participants	abidev2022.abinit.org/program/list-of-participants.html	(from https://abidev2022.abinit.org/)
13:56:26	120747/120747	---M-Z	200	added ('OK')	text/html	date:Wed,%2025%20Sep%202024%2013:56:08%20GMT	https://abidev2022.abinit.org/resources/location	abidev2022.abinit.org/resources/location.html	(from https://abidev2022.abinit.org/)
13:56:27	88155/88155	---M-Z	200	added ('OK')	text/html	date:Wed,%2025%20Sep%202024%2013:56:09%20GMT	https://abidev2022.abinit.org/register/workshop-registration	abidev2022.abinit.org/register/workshop-registration.html	(from https://abidev2022.abinit.org/)
13:56:28	15044/15044	---M-Z	200	added ('OK')	text/html	date:Wed,%2025%20Sep%202024%2013:56:10%20GMT	https://abidev2022.abinit.org/login	abidev2022.abinit.org/login.html	(from https://abidev2022.abinit.org/)
13:56:30	289743/289743	---M--	200	added ('OK')	image/jpeg	etag:%2246bcf-5d9e35cf9285b%22	https://abidev2022.abinit.org/images/images/abidev2021_group.jpg	abidev2022.abinit.org/images/images/abidev2021_group.jpg	(from https://abidev2022.abinit.org/)
13:56:32	200636/200636	---M--	200	added ('OK')	image/jpeg	etag:%2230fbc-5d9e2c8dc1ecc%22	https://abidev2022.abinit.org/images/images/abidev2019_group.jpg	abidev2022.abinit.org/images/images/abidev2019_group.jpg	(from https://abidev2022.abinit.org/)
13:56:32	172195/172195	---M--	200	added ('OK')	image/jpeg	etag:%222a0a3-5d9e2c8dbff8c%22	https://abidev2022.abinit.org/images/images/abidev2007_group.jpg	abidev2022.abinit.org/images/images/abidev2007_group.jpg	(from https://abidev2022.abinit.org/)
13:56:32	12713/12713	---MC-	403	error ('Forbidden')	text/html	date:Wed,%2025%20Sep%202024%2013:56:14%20GMT	https://abidev2022.abinit.org/templates/shaper_helixultimate/fonts/fa-brands-400.eot	abidev2022.abinit.org/templates/shaper_helixultimate/fonts/fa-brands-400.1f.delayed	(from https://abidev2022.abinit.org/templates/shaper_helixultimate/css/font-awesome.min.css)
13:56:33	12713/12713	---MC-	403	error ('Forbidden')	text/html	date:Wed,%2025%20Sep%202024%2013:56:15%20GMT	https://abidev2022.abinit.org/templates/shaper_helixultimate/fonts/fa-brands-400.eot?	abidev2022.abinit.org/templates/shaper_helixultimate/fonts/fa-brands-400d41d.eot	(from https://abidev2022.abinit.org/templates/shaper_helixultimate/css/font-awesome.min.css)
13:56:35	78472/78472	---M--	200	added ('OK')	font/woff2	etag:%2213288-5d9c886855035%22	https://abidev2022.abinit.org/templates/shaper_helixultimate/fonts/fa-brands-400.woff2	abidev2022.abinit.org/templates/shaper_helixultimate/fonts/fa-brands-400.woff2	(from https://abidev2022.abinit.org/templates/shaper_helixultimate/css/font-awesome.min.css)
13:56:36	92136/92136	---M--	200	added ('OK')	font/woff	etag:%22167e8-5d9c886855035%22	https://abidev2022.abinit.org/templates/shaper_helixultimate/fonts/fa-brands-400.woff	abidev2022.abinit.org/templates/shaper_helixultimate/fonts/fa-brands-400.woff	(from https://abidev2022.abinit.org/templates/shaper_helixultimate/css/font-awesome.min.css)
13:56:37	130600/130600	---M--	200	added ('OK')	font/ttf	etag:%221fe28-5d9c886855035%22	https://abidev2022.abinit.org/templates/shaper_helixultimate/fonts/fa-brands-400.ttf	abidev2022.abinit.org/templates/shaper_helixultimate/fonts/fa-brands-400.ttf	(from https://abidev2022.abinit.org/templates/shaper_helixultimate/css/font-awesome.min.css)
13:56:37	12713/12713	---MC-	403	error ('Forbidden')	text/html	date:Wed,%2025%20Sep%202024%2013:56:19%20GMT	https://abidev2022.abinit.org/templates/shaper_helixultimate/fonts/fa-brands-400.svg	abidev2022.abinit.org/templates/shaper_helixultimate/fonts/fa-brands-400.svg	(from https://abidev2022.abinit.org/templates/shaper_helixultimate/css/font-awesome.min.css)
13:56:38	12714/12714	---MC-	403	error ('Forbidden')	text/html	date:Wed,%2025%20Sep%202024%2013:56:20%20GMT	https://abidev2022.abinit.org/templates/shaper_helixultimate/fonts/fa-regular-400.eot	abidev2022.abinit.org/templates/shaper_helixultimate/fonts/fa-regular-400.eot	(from https://abidev2022.abinit.org/templates/shaper_helixultimate/css/font-awesome.min.css)
13:56:39	12714/12714	---MC-	403	error ('Forbidden')	text/html	date:Wed,%2025%20Sep%202024%2013:56:21%20GMT	https://abidev2022.abinit.org/templates/shaper_helixultimate/fonts/fa-regular-400.eot?	abidev2022.abinit.org/templates/shaper_helixultimate/fonts/fa-regular-400d41d.eot	(from https://abidev2022.abinit.org/templates/shaper_helixultimate/css/font-awesome.min.css)
13:56:40	13588/13588	---M--	200	added ('OK')	font/woff2	etag:%223514-5d9c886855fd5%22	https://abidev2022.abinit.org/templates/shaper_helixultimate/fonts/fa-regular-400.woff2	abidev2022.abinit.org/templates/shaper_helixultimate/fonts/fa-regular-400.woff2	(from https://abidev2022.abinit.org/templates/shaper_helixultimate/css/font-awesome.min.css)
13:56:41	16776/16776	---M--	200	added ('OK')	font/woff	etag:%224188-5d9c886855035%22	https://abidev2022.abinit.org/templates/shaper_helixultimate/fonts/fa-regular-400.woff	abidev2022.abinit.org/templates/shaper_helixultimate/fonts/fa-regular-400.woff	(from https://abidev2022.abinit.org/templates/shaper_helixultimate/css/font-awesome.min.css)
13:56:42	34096/34096	---M--	200	added ('OK')	font/ttf	etag:%228530-5d9c886855fd5%22	https://abidev2022.abinit.org/templates/shaper_helixultimate/fonts/fa-regular-400.ttf	abidev2022.abinit.org/templates/shaper_helixultimate/fonts/fa-regular-400.ttf	(from https://abidev2022.abinit.org/templates/shaper_helixultimate/css/font-awesome.min.css)
13:56:43	12714/12714	---MC-	403	error ('Forbidden')	text/html	date:Wed,%2025%20Sep%202024%2013:56:25%20GMT	https://abidev2022.abinit.org/templates/shaper_helixultimate/fonts/fa-regular-400.svg	abidev2022.abinit.org/templates/shaper_helixultimate/fonts/fa-regular-400.svg	(from https://abidev2022.abinit.org/templates/shaper_helixultimate/css/font-awesome.min.css)
13:56:44	12712/12712	---MC-	403	error ('Forbidden')	text/html	date:Wed,%2025%20Sep%202024%2013:56:26%20GMT	https://abidev2022.abinit.org/templates/shaper_helixultimate/fonts/fa-solid-900.eot	abidev2022.abinit.org/templates/shaper_helixultimate/fonts/fa-solid-900.eot	(from https://abidev2022.abinit.org/templates/shaper_helixultimate/css/font-awesome.min.css)
13:56:45	12712/12712	---MC-	403	error ('Forbidden')	text/html	date:Wed,%2025%20Sep%202024%2013:56:27%20GMT	https://abidev2022.abinit.org/templates/shaper_helixultimate/fonts/fa-solid-900.eot?	abidev2022.abinit.org/templates/shaper_helixultimate/fonts/fa-solid-900d41d.eot	(from https://abidev2022.abinit.org/templates/shaper_helixultimate/css/font-awesome.min.css)
13:56:47	80252/80252	---M--	200	added ('OK')	font/woff2	etag:%221397c-5d9c886855fd5%22	https://abidev2022.abinit.org/templates/shaper_helixultimate/fonts/fa-solid-900.woff2	abidev2022.abinit.org/templates/shaper_helixultimate/fonts/fa-solid-900.woff2	(from https://abidev2022.abinit.org/templates/shaper_helixultimate/css/font-awesome.min.css)
13:56:48	104280/104280	---M--	200	added ('OK')	font/woff	etag:%2219758-5d9c886855fd5%22	https://abidev2022.abinit.org/templates/shaper_helixultimate/fonts/fa-solid-900.woff	abidev2022.abinit.org/templates/shaper_helixultimate/fonts/fa-solid-900.woff	(from https://abidev2022.abinit.org/templates/shaper_helixultimate/css/font-awesome.min.css)
13:56:49	192472/192472	---M--	200	added ('OK')	font/ttf	etag:%222efd8-5d9c886855035%22	https://abidev2022.abinit.org/templates/shaper_helixultimate/fonts/fa-solid-900.ttf	abidev2022.abinit.org/templates/shaper_helixultimate/fonts/fa-solid-900.ttf	(from https://abidev2022.abinit.org/templates/shaper_helixultimate/css/font-awesome.min.css)
13:56:49	12712/12712	---MC-	403	error ('Forbidden')	text/html	date:Wed,%2025%20Sep%202024%2013:56:31%20GMT	https://abidev2022.abinit.org/templates/shaper_helixultimate/fonts/fa-solid-900.svg	abidev2022.abinit.org/templates/shaper_helixultimate/fonts/fa-solid-900.svg	(from https://abidev2022.abinit.org/templates/shaper_helixultimate/css/font-awesome.min.css)
13:56:50	19374/19374	---M--	200	added ('OK')	image/jpeg	etag:%224bae-5d9c886862af6%22	https://abidev2022.abinit.org/templates/shaper_helixultimate/images/menu-bg.jpg	abidev2022.abinit.org/templates/shaper_helixultimate/images/menu-bg.jpg	(from https://abidev2022.abinit.org/templates/shaper_helixultimate/css/template.css)
13:56:51	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2025%20Sep%202024%2013:56:33%20GMT	https://abidev2022.abinit.org/about/recurring-event?format=amp	abidev2022.abinit.org/about/recurring-event22c8	(from https://abidev2022.abinit.org/about/recurring-event)
13:56:52	961/961	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Sep%202024%2013:56:34%20GMT	https://abidev2022.abinit.org/about/images/images/abinit_configure.jpg	abidev2022.abinit.org/about/images/images/abinit_configure.jpg	(from https://abidev2022.abinit.org/about/recurring-event)
13:56:54	206917/206917	---M--	200	added ('OK')	image/jpeg	etag:%2232845-5d9e2c8dc0f2c%22	https://abidev2022.abinit.org/images/images/abidev2017_group.jpg	abidev2022.abinit.org/images/images/abidev2017_group.jpg	(from https://abidev2022.abinit.org/about/recurring-event)
13:56:56	230381/230381	---M--	200	added ('OK')	image/jpeg	etag:%22383ed-5d9e2c8dc0f2c%22	https://abidev2022.abinit.org/images/images/abidev2015_group.jpg	abidev2022.abinit.org/images/images/abidev2015_group.jpg	(from https://abidev2022.abinit.org/about/recurring-event)
13:56:56	235637/235637	---M--	200	added ('OK')	image/jpeg	etag:%2239875-5d9e2c8dc0f2c%22	https://abidev2022.abinit.org/images/images/abidev2013_group.jpg	abidev2022.abinit.org/images/images/abidev2013_group.jpg	(from https://abidev2022.abinit.org/about/recurring-event)
13:56:57	140028/140028	---M--	200	added ('OK')	image/jpeg	etag:%22222fc-5d9e2c8dc0f2c%22	https://abidev2022.abinit.org/images/images/abidev2011_group.jpg	abidev2022.abinit.org/images/images/abidev2011_group.jpg	(from https://abidev2022.abinit.org/about/recurring-event)
13:56:58	164878/164878	---M--	200	added ('OK')	image/jpeg	etag:%222840e-5d9e2c8dbff8c%22	https://abidev2022.abinit.org/images/images/abidev2009_group.jpg	abidev2022.abinit.org/images/images/abidev2009_group.jpg	(from https://abidev2022.abinit.org/about/recurring-event)
13:56:58	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2025%20Sep%202024%2013:56:40%20GMT	https://abidev2022.abinit.org/about/committees?format=amp	abidev2022.abinit.org/about/committees22c8	(from https://abidev2022.abinit.org/about/committees)
13:56:59	961/961	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Sep%202024%2013:56:41%20GMT	https://abidev2022.abinit.org/about/images/images/abidev2019_group.jpg	abidev2022.abinit.org/about/images/images/abidev2019_group.jpg	(from https://abidev2022.abinit.org/about/committees)
13:57:00	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2025%20Sep%202024%2013:56:42%20GMT	https://abidev2022.abinit.org/about/sponsors?format=amp	abidev2022.abinit.org/about/sponsors22c8	(from https://abidev2022.abinit.org/about/sponsors)
13:57:01	961/961	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Sep%202024%2013:56:43%20GMT	https://abidev2022.abinit.org/about/images/images/abidev2017_group.jpg	abidev2022.abinit.org/about/images/images/abidev2017_group.jpg	(from https://abidev2022.abinit.org/about/sponsors)
13:57:02	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2025%20Sep%202024%2013:56:44%20GMT	https://abidev2022.abinit.org/program/program-and-speakers?format=amp	abidev2022.abinit.org/program/program-and-speakers22c8	(from https://abidev2022.abinit.org/program/program-and-speakers)
13:57:03	961/961	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Sep%202024%2013:56:45%20GMT	https://abidev2022.abinit.org/program/images/images/abidev2015_group.jpg	abidev2022.abinit.org/program/images/images/abidev2015_group.jpg	(from https://abidev2022.abinit.org/program/program-and-speakers)
13:57:04	56652/56652	---M--	200	added ('OK')	application/pdf	etag:%22dd4c-5deb8676296f4%22	https://abidev2022.abinit.org/images/abstracts/abidev2022_veniard_abstract.pdf	abidev2022.abinit.org/images/abstracts/abidev2022_veniard_abstract.pdf	(from https://abidev2022.abinit.org/program/program-and-speakers)
13:57:05	32856/32856	---M--	200	added ('OK')	application/pdf	etag:%228058-5df28f01f38c6%22	https://abidev2022.abinit.org/images/abstracts/abidev2022_hellman_abstract.pdf	abidev2022.abinit.org/images/abstracts/abidev2022_hellman_abstract.pdf	(from https://abidev2022.abinit.org/program/program-and-speakers)
13:57:07	85040/85040	---M--	200	added ('OK')	application/pdf	etag:%2214c30-5deb9320704a1%22	https://abidev2022.abinit.org/images/abstracts/abidev2022_sangalli_abstract.pdf	abidev2022.abinit.org/images/abstracts/abidev2022_sangalli_abstract.pdf	(from https://abidev2022.abinit.org/program/program-and-speakers)
13:57:07	58054/58054	---M--	200	added ('OK')	application/pdf	etag:%22e2c6-5deb8cba2e8cb%22	https://abidev2022.abinit.org/images/files/abidev2022_program.pdf	abidev2022.abinit.org/images/files/abidev2022_program.pdf	(from https://abidev2022.abinit.org/program/program-and-speakers)
13:57:09	152501/152501	---M--	200	added ('OK')	image/jpeg	etag:%22253b5-5deb8cb8f12ae%22	https://abidev2022.abinit.org/images/files/abidev2022_program.jpg	abidev2022.abinit.org/images/files/abidev2022_program.jpg	(from https://abidev2022.abinit.org/program/program-and-speakers)
13:57:09	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2025%20Sep%202024%2013:56:51%20GMT	https://abidev2022.abinit.org/program/hackathons-discussions?format=amp	abidev2022.abinit.org/program/hackathons-discussions22c8	(from https://abidev2022.abinit.org/program/hackathons-discussions)
13:57:10	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2025%20Sep%202024%2013:56:52%20GMT	https://abidev2022.abinit.org/program/list-of-participants?format=amp	abidev2022.abinit.org/program/list-of-participants22c8	(from https://abidev2022.abinit.org/program/list-of-participants)
13:57:11	961/961	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Sep%202024%2013:56:53%20GMT	https://abidev2022.abinit.org/program/images/images/abidev2009_group.jpg	abidev2022.abinit.org/program/images/images/abidev2009_group.jpg	(from https://abidev2022.abinit.org/program/list-of-participants)
13:57:12	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2025%20Sep%202024%2013:56:54%20GMT	https://abidev2022.abinit.org/resources/location?format=amp	abidev2022.abinit.org/resources/location22c8	(from https://abidev2022.abinit.org/resources/location)
13:57:13	961/961	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Sep%202024%2013:56:55%20GMT	https://abidev2022.abinit.org/resources/images/images/guidel3.jpg	abidev2022.abinit.org/resources/images/images/guidel3.jpg	(from https://abidev2022.abinit.org/resources/location)
13:57:14	70235/70235	---M--	200	added ('OK')	image/jpeg	etag:%221125b-5da2073ed2bea%22	https://abidev2022.abinit.org/images/images/guidel1.jpg	abidev2022.abinit.org/images/images/guidel1.jpg	(from https://abidev2022.abinit.org/resources/location)
13:57:16	92397/92397	---M--	200	added ('OK')	image/jpeg	etag:%22168ed-5da20743f3403%22	https://abidev2022.abinit.org/images/images/guidel2.jpg	abidev2022.abinit.org/images/images/guidel2.jpg	(from https://abidev2022.abinit.org/resources/location)
13:57:18	170794/170794	---M--	200	added ('OK')	image/jpeg	etag:%2229b2a-5da2078776883%22	https://abidev2022.abinit.org/images/images/guidel3.jpg	abidev2022.abinit.org/images/images/guidel3.jpg	(from https://abidev2022.abinit.org/resources/location)
13:57:18	65222/65222	---M--	200	added ('OK')	image/jpeg	etag:%22fec6-5da20b7dc5d13%22	https://abidev2022.abinit.org/images/images/lorient1.jpg	abidev2022.abinit.org/images/images/lorient1.jpg	(from https://abidev2022.abinit.org/resources/location)
13:57:19	184243/184243	---M--	200	added ('OK')	image/jpeg	etag:%222cfb3-5da2075906c87%22	https://abidev2022.abinit.org/images/images/guidel4.jpg	abidev2022.abinit.org/images/images/guidel4.jpg	(from https://abidev2022.abinit.org/resources/location)
13:57:20	259730/259730	---M--	200	added ('OK')	image/jpeg	etag:%223f692-5da20f5d7af1b%22	https://abidev2022.abinit.org/images/images/concarneau1.jpg	abidev2022.abinit.org/images/images/concarneau1.jpg	(from https://abidev2022.abinit.org/resources/location)
13:57:20	0/0	---M--	303	error ('See%20other')	text/html	date:Wed,%2025%20Sep%202024%2013:57:02%20GMT	https://abidev2022.abinit.org/register/workshop-registration?format=amp	abidev2022.abinit.org/register/workshop-registration22c8	(from https://abidev2022.abinit.org/register/workshop-registration)
13:57:21	4266/4266	---M-Z	200	added ('OK')	text/css	etag:%2210aa-5fffa7dbd0600-gzip%22	https://abidev2022.abinit.org/media/system/css/fields/calendar.css	abidev2022.abinit.org/media/system/css/fields/calendar.css	(from https://abidev2022.abinit.org/register/workshop-registration)
13:57:22	19486/19486	---M-Z	200	added ('OK')	text/css	etag:%224c1e-5bd1d6ae4b451-gzip%22	https://abidev2022.abinit.org/components/com_breezingforms/libraries/jquery/tooltip.css	abidev2022.abinit.org/components/com_breezingforms/libraries/jquery/tooltip.css	(from https://abidev2022.abinit.org/register/workshop-registration)
13:57:23	961/961	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Sep%202024%2013:57:05%20GMT	https://abidev2022.abinit.org/register/images/images/abidev2007_group.jpg	abidev2022.abinit.org/register/images/images/abidev2007_group.jpg	(from https://abidev2022.abinit.org/register/workshop-registration)
13:57:24	622/622	---M-Z	200	added ('OK')	application/javascript	etag:%2226e-5fffa7dbd0600-gzip%22	https://abidev2022.abinit.org/media/system/js/fields/calendar-locales/en.js	abidev2022.abinit.org/media/system/js/fields/calendar-locales/en.js	(from https://abidev2022.abinit.org/register/workshop-registration)
13:57:25	4892/4892	---M-Z	200	added ('OK')	application/javascript	etag:%22131c-5fffa7dbd0600-gzip%22	https://abidev2022.abinit.org/media/system/js/fields/calendar-locales/date/gregorian/date-helper.min.js	abidev2022.abinit.org/media/system/js/fields/calendar-locales/date/gregorian/date-helper.min.js	(from https://abidev2022.abinit.org/register/workshop-registration)
13:57:26	31269/31269	---M-Z	200	added ('OK')	application/javascript	etag:%227a25-5fffa7dbd0600-gzip%22	https://abidev2022.abinit.org/media/system/js/fields/calendar.min.js	abidev2022.abinit.org/media/system/js/fields/calendar.min.js	(from https://abidev2022.abinit.org/register/workshop-registration)
13:57:27	83893/83893	---M-Z	200	added ('OK')	application/javascript	etag:%22147b5-5fffa7dbd0600-gzip%22	https://abidev2022.abinit.org/media/system/js/mootools-core.js?7d56da9332891b25b712fe45764acf86	abidev2022.abinit.org/media/system/js/mootools-corec3d9.js	(from https://abidev2022.abinit.org/register/workshop-registration)
13:57:29	236825/236825	---MCZ	200	added ('OK')	application/javascript	etag:%2239d19-5fffa7dbd0600-gzip%22	https://abidev2022.abinit.org/media/system/js/mootools-more.js?7d56da9332891b25b712fe45764acf86	abidev2022.abinit.org/media/system/js/mootools-morec3d9.js	(from https://abidev2022.abinit.org/register/workshop-registration)
13:57:29	21/21	---M--	200	added ('OK')	application/javascript	etag:%2215-5fffa7dbd0600%22	https://abidev2022.abinit.org/media/jui/js/jquery-noconflict.js?7d56da9332891b25b712fe45764acf86	abidev2022.abinit.org/media/jui/js/jquery-noconflictc3d9.js	(from https://abidev2022.abinit.org/register/workshop-registration)
